Penn_ID_prsn,Emp_Status,Emp_ Status_Date,Full_Part_Time,Exempt_Status,Emp_Age,Emp_Gender,Primary_Position_Name,Primary_Job_Profile_ID,Primary_Job_Profile_Name,Salary_Code,Personnel_Class,Visa_Type,NSO_completion_percent,Supervisory_status,Assignment_Date,Access_Date,Completion_Date,NSO_Complete_Code,Days_to_complete,Days_to_access,Manager_Penn_Id,SUP_Employee_Type,Supervisor_Domains,SUP_Job_Code_Description,SUP_Learning
20039594,A,43738,F,N,23,M,Clinical Research Assistant A,420068,Clinical Research Assistant A,1,SS,NA,0,NA,10/1/2019,NA,1/0/1900,0,NA,NA,77612140,UP.STAF,DUAL,MANAGER RESEARCH PROJECT,2
62945296,A,43783,F,N,22,M,Building Services Assistant,525428,Services Assistant C,1,SS,NA,0,NA,11/16/2019,NA,1/0/1900,0,NA,NA,69757271,UP.STAF,UNIV,SUPERVISOR C,2
77918183,A,43586,F,N,24,M,Research Administrative Coordinator,525689,Research Administrative Coordinator,1,SS,NA,0,NA,5/3/2019,NA,1/0/1900,0,NA,NA,65017992,UP.STAF,UNIV,RESEARCH COORDINATOR SENI,0
58024889,A,43619,F,N,22,F,Clinical Research Assistant B,420074,Clinical Research Assistant B,1,SS,NA,100,NA,6/4/2019,6/4/2019,6/5/2019,1,1,0,10089290,UP.STAF,UNIV,ASSOCIATE DIRECTOR D,2
81424873,A,43675,F,N,23,M,Administrative Coordinator,525458,Administrative Coordinator,1,SS,NA,0,NA,8/7/2019,NA,1/0/1900,0,NA,NA,54241055,UP.STAF,UNIV,DIRECTOR C,1
31376449,A,43752,P,N,23,F,Research Administrative Coordinator,525689,Research Administrative Coordinator,1,SS,NA,100,#N/A,10/16/2019,10/17/2019,10/17/2019,1,1,1,10082947,UP.FAC,UNIV,"ASSISTANT PROFESSOR, CLIN",0
55710253,A,43614,F,N,22,F,"Technician, Research Laboratory B",420065,"Technician, Research Laboratory B",1,SS,NA,100,NA,5/30/2019,6/3/2019,6/7/2019,1,8,4,78818258,UP.FAC,UNIV,ASSOCIATE PROFESSOR,0
36575923,L,43782,F,N,37,F,Administrative Coordinator,525458,Administrative Coordinator,1,SS,NA,100,#N/A,4/23/2019,4/23/2019,5/6/2019,1,13,0,10155884,UP.FAC,DUAL,PROFESSOR,0
38725946,A,43697,F,N,22,F,Research Administrative Coordinator,525689,Research Administrative Coordinator,1,SS,NA,100,NA,8/22/2019,8/22/2019,8/22/2019,1,0,0,10056252,UP.STAF,UNIV,DIRECTOR C,2
74728975,A,43663,F,N,23,F,Clinical Research Assistant B,420074,Clinical Research Assistant B,1,SS,NA,100,NA,7/24/2019,7/26/2019,7/26/2019,1,2,2,10287464,UP.STAF,UNIV,CLINICAL RESEARCH COORDIN,0
33155449,A,43549,F,N,25,F,Clinical Research Assistant B,420074,Clinical Research Assistant B,1,SS,NA,100,NA,3/26/2019,3/27/2019,4/10/2019,1,15,1,85556448,UP.STAF,NA,CLINICAL RESEARCH COORDIN,0
24254262,A,43528,F,N,50,F,Research Administrative Coordinator,525689,Research Administrative Coordinator,1,SS,NA,100,NA,3/5/2019,3/14/2019,3/15/2019,1,10,9,10072970,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,1
18587535,A,43374,F,N,56,M,Laboratory Services Assistant B,415043,Laboratory Services Assistant B,1,SS,NA,100,NA,11/14/2018,11/14/2018,11/26/2018,1,12,0,81935908,UP.STAF,UNIV,LABORATORY COORDINATOR,2
60954833,A,43619,F,N,22,M,Clinical Research Assistant A,420068,Clinical Research Assistant A,1,SS,NA,100,NA,6/4/2019,6/7/2019,6/10/2019,1,6,3,10117353,HS.EMP,UNIV,Physicians Asst Research,0
39548718,A,43417,F,N,28,F,"Technician, Research Laboratory B",420065,"Technician, Research Laboratory B",1,SS,NA,30.77,NA,6/19/2019,6/20/2019,1/0/1900,0,NA,1,15087911,UP.FAC,DUAL,RESEARCH ASSISTANT PROFES,3
59530416,A,43731,F,N,22,F,Clinical Research Assistant B,420074,Clinical Research Assistant B,1,SS,NA,100,NA,9/24/2019,9/24/2019,9/25/2019,1,1,0,10104095,UP.FAC,UNIV,"ASSISTANT PROFESSOR, CLIN",1
44195030,A,43472,F,N,32,M,"Technician, Cagewash B",420181,"Technician, Cagewash B",1,SS,NA,100,NA,1/8/2019,1/11/2019,1/21/2019,1,13,3,86193809,UP.STAF,UNIV,ASSOCIATE DIRECTOR D,0
73851671,A,43773,F,N,26,M,Administrative Coordinator,525458,Administrative Coordinator,1,SS,NA,100,NA,11/5/2019,11/11/2019,11/19/2019,1,14,6,10251972,UP.STAF,UNIV,MANAGER B,2
29262108,A,43500,F,N,23,F,Administrative Coordinator,525458,Administrative Coordinator,1,SS,NA,100,NA,2/5/2019,2/6/2019,2/6/2019,1,1,1,70831836,HS.EMP,DUAL,Division Administrator,0
65735928,A,43374,F,N,32,F,Administrative Coordinator,525458,Administrative Coordinator,1,SS,NA,100,NA,11/14/2018,12/6/2018,12/13/2018,1,29,22,50537271,UP.STAF,UNIV,ASSOCIATE DIRECTOR D,1
73864294,A,43752,F,N,25,F,Clinical Research Assistant B,420074,Clinical Research Assistant B,1,SS,NA,15.38,NA,10/16/2019,10/21/2019,1/0/1900,0,NA,5,46172981,UP.STAF,NA,MANAGER RESEARCH PROJECT,0
78827701,A,43591,F,N,29,M,Clinical Research Assistant B,420074,Clinical Research Assistant B,1,SS,NA,100,NA,5/7/2019,5/7/2019,5/9/2019,1,2,0,85795378,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,2
11228000,A,43619,F,N,23,F,"Technician, Research Laboratory C",420070,"Technician, Research Laboratory C",1,SS,NA,100,NA,6/4/2019,6/4/2019,6/4/2019,1,0,0,40025733,UP.FAC,UNIV,POSTDOCTORAL RESEARCHER,0
46347795,A,43585,F,N,23,F,Laboratory Animal Assistant,420168,Laboratory Animal Assistant,1,SS,NA,100,NA,6/16/2019,6/18/2019,6/19/2019,1,3,2,10201570,UP.STAF,UNIV,RESEARCH SPECIALIST C,0
84202640,A,43577,F,N,27,F,Administrative Coordinator,525458,Administrative Coordinator,1,SS,NA,100,NA,4/24/2019,5/6/2019,5/6/2019,1,12,12,47571583,UP.STAF,UNIV,DIRECTOR B,1
23070101,A,43563,F,N,30,M,Office Administrative Assistant B,525379,Office Administrative Assistant B,1,SS,NA,100,NA,4/9/2019,4/11/2019,4/16/2019,1,7,2,10019352,UP.STAF,UNIV,"DIRECTOR, FISCAL OPERATIO",2
17843002,A,43496,F,N,23,F,Administrative Assistant B,525625,Administrative Assistant B,1,SS,NA,100,NA,2/2/2019,2/4/2019,2/4/2019,1,2,2,50902283,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,0
40677640,A,43416,F,N,32,F,Administrative Coordinator,525458,Administrative Coordinator,1,SS,NA,100,NA,11/14/2018,11/20/2018,6/19/2019,1,217,6,38777873,UP.STAF,UNIV,EXECUTIVE ASSISTANT A,0
21772531,A,43528,F,N,23,F,"Coordinator, Program",525461,"Coordinator, Program",1,SS,NA,100,NA,3/5/2019,3/5/2019,3/5/2019,1,0,0,31432334,UP.STAF,NA,EXECUTIVE ASSISTANT A,0
13331569,A,43717,F,N,22,F,Clinical Research Assistant B,420074,Clinical Research Assistant B,1,SS,NA,100,NA,9/10/2019,9/10/2019,9/11/2019,1,1,0,80405309,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,2
11738432,A,43773,F,N,23,F,Clinical Research Assistant B,420074,Clinical Research Assistant B,1,SS,NA,100,NA,11/8/2019,11/11/2019,11/12/2019,1,4,3,66657138,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,2
88290725,A,43642,F,N,23,M,Administrative Assistant B,525625,Administrative Assistant B,1,SS,NA,0,NA,10/10/2019,NA,1/0/1900,0,NA,NA,10026975,UP.FAC,UNIV,"PROFESSOR, CLINICIAN-EDUC",0
72446489,A,43472,F,N,23,F,Ophthalmic Photographer,435041,Ophthalmic Photographer,1,SS,TN,100,NA,1/8/2019,1/13/2019,1/28/2019,1,20,5,11242776,UP.FAC,UNIV,ASSISTANT PROFESSOR,0
17460897,A,43430,F,N,21,M,"Technician, Cagewash B",420181,"Technician, Cagewash B",1,SS,NA,0,NA,11/27/2018,NA,1/0/1900,0,NA,NA,86193809,UP.STAF,UNIV,ASSOCIATE DIRECTOR D,0
74665664,A,43773,F,N,51,F,Research Administrative Assistant,525629,Research Administrative Assistant,1,SS,NA,61.54,NA,11/5/2019,11/7/2019,1/0/1900,0,NA,2,10183843,UP.STAF,DUAL,DIRECTOR C,2
69757271,A,43570,F,N,35,M,Supervisor C,590053,Supervisor C,1,SS,NA,100,UNIV,4/16/2019,4/30/2019,5/1/2019,1,15,14,10251972,UP.STAF,UNIV,MANAGER B,2
69227740,A,43497,F,N,22,M,"Technician, Research Laboratory C",420070,"Technician, Research Laboratory C",1,SS,NA,100,NA,2/5/2019,2/6/2019,2/6/2019,1,1,1,17247267,UP.FAC,DUAL,ASSISTANT PROFESSOR,0
78031690,A,43479,F,N,32,F,"Technician, Research Laboratory C",420070,"Technician, Research Laboratory C",1,SS,H-4,100,NA,1/15/2019,1/16/2019,1/16/2019,1,1,1,54069255,UP.STAF,UNIV,RESEARCH SPECIALIST D,1
80659186,A,43472,F,N,23,F,Administrative Coordinator,525458,Administrative Coordinator,1,SS,NA,100,NA,1/10/2019,1/11/2019,1/14/2019,1,4,1,10199447,UP.STAF,DUAL,DIRECTOR D,1
67791139,A,43362,F,N,25,F,"Technician, Research Laboratory C",420070,"Technician, Research Laboratory C",1,SS,NA,0,NA,11/14/2018,NA,1/0/1900,0,NA,NA,68575388,UP.STAF,UNIV,RESEARCH SPECIALIST C,1
65700927,A,43388,F,N,24,F,"Technician, Psychology",420085,"Technician, Psychology",1,SS,NA,100,NA,11/14/2018,11/15/2018,11/28/2018,1,14,1,10894446,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,2
40340383,A,43535,F,N,41,M,Clinical Research Assistant B,420074,Clinical Research Assistant B,1,SS,NA,100,NA,3/12/2019,3/13/2019,3/22/2019,1,10,1,38871743,UP.STAF,UNIV,DIRECTOR D,2
30711564,A,43698,F,N,22,F,"Technician, Research Laboratory C",420070,"Technician, Research Laboratory C",1,SS,NA,100,NA,9/2/2019,9/9/2019,9/10/2019,1,8,7,68575388,UP.STAF,UNIV,RESEARCH SPECIALIST C,1
34770859,A,43613,F,N,23,M,Research Administrative Coordinator,525689,Research Administrative Coordinator,1,SS,NA,0,NA,10/18/2019,NA,1/0/1900,0,NA,NA,29046510,UP.STAF,UNIV,DIRECTOR C,1
64758830,A,43682,F,N,25,F,"Technician, Psychology",420085,"Technician, Psychology",1,SS,NA,100,NA,8/8/2019,8/8/2019,8/12/2019,1,4,0,10218184,UP.FAC,DUAL,ASSOCIATE PROFESSOR,0
26524500,A,43668,F,N,24,F,"Technician, Research Laboratory C",420070,"Technician, Research Laboratory C",1,SS,NA,100,NA,7/25/2019,7/25/2019,7/26/2019,1,1,0,69674017,UP.FAC,UNIV,RESEARCH ASSISTANT PROFES,0
41073053,A,43430,F,N,26,F,Clinical Research Assistant B,420074,Clinical Research Assistant B,1,SS,NA,100,NA,11/28/2018,11/28/2018,4/23/2019,1,146,0,10129791,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,2
25636493,A,43787,F,N,24,F,Clinical Research Assistant B,420074,Clinical Research Assistant B,1,SS,NA,100,NA,11/19/2019,11/21/2019,11/21/2019,1,2,2,43636372,UP.STAF,DUAL,"SUPERVISOR, CLINICAL RESE",1
15496183,A,43630,F,N,30,M,Programmer Junior,340124,Programmer Junior,1,SS,NA,100,NA,6/16/2019,6/20/2019,6/20/2019,1,4,4,60643708,UP.FAC,UNIV,ASSISTANT PROFESSOR,0
12135117,A,43367,F,N,23,F,"Technician, Research Laboratory C",420070,"Technician, Research Laboratory C",1,SS,NA,100,NA,11/14/2018,11/15/2018,11/19/2018,1,5,1,10246254,UP.STAF,UNIV,"SUPERVISOR, CLINICAL RESE",2
33768497,A,43704,F,N,24,M,Financial Administrative Coordinator,525384,Financial Administrative Coordinator,1,SS,NA,100,NA,8/28/2019,8/28/2019,8/28/2019,1,0,0,10028749,UP.STAF,DUAL,"DIRECTOR, FISCAL OPERATIO",2
70356876,A,43472,F,N,23,F,"Technician, Cagewash B",420181,"Technician, Cagewash B",1,SS,NA,100,NA,1/8/2019,1/13/2019,2/27/2019,1,50,5,86193809,UP.STAF,UNIV,ASSOCIATE DIRECTOR D,0
71917607,A,43670,F,N,22,F,Clinical Research Assistant B,420074,Clinical Research Assistant B,1,SS,NA,100,NA,7/26/2019,7/29/2019,7/29/2019,1,3,3,66657138,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,2
56884993,A,43752,F,N,31,F,"Technician, Cagewash B",420181,"Technician, Cagewash B",1,SS,NA,69.23,NA,10/18/2019,10/22/2019,1/0/1900,0,NA,4,86193809,UP.STAF,UNIV,ASSOCIATE DIRECTOR D,0
29082974,A,43445,F,N,23,F,Clinical Research Assistant B,420074,Clinical Research Assistant B,1,SS,NA,100,NA,12/12/2018,12/12/2018,1/8/2019,1,27,0,26886601,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,0
74738834,A,43501,F,N,23,F,"Technician, Research Laboratory B",420065,"Technician, Research Laboratory B",1,SS,F-1,100,NA,2/6/2019,2/12/2019,2/20/2019,1,14,6,10015477,UP.STAF,DUAL,MANAGER RESEARCH PROJECT,1
64926318,A,43402,F,N,26,M,Administrative Coordinator,525458,Administrative Coordinator,1,SS,NA,100,NA,6/12/2019,6/12/2019,6/12/2019,1,0,0,44535085,UP.STAF,UNIV,MANAGER C,0
62707337,A,43587,F,N,54,F,Office Administrative Assistant B,525379,Office Administrative Assistant B,1,SS,NA,100,NA,10/22/2019,10/22/2019,10/24/2019,1,2,0,10088626,UP.STAF,UNIV,MANAGER C,2
22335301,A,43780,F,N,24,M,Building Services Assistant,525428,Services Assistant C,1,SS,NA,0,NA,11/12/2019,NA,1/0/1900,0,NA,NA,69757271,UP.STAF,UNIV,SUPERVISOR C,2
85872402,A,43626,F,N,24,M,"Technician, Cagewash B",420181,"Technician, Cagewash B",1,SS,NA,100,NA,6/11/2019,6/13/2019,6/24/2019,1,13,2,86193809,UP.STAF,UNIV,ASSOCIATE DIRECTOR D,0
49610950,A,43711,F,N,35,M,Clinical Research Assistant B,420074,Clinical Research Assistant B,1,SS,NA,100,NA,9/12/2019,9/12/2019,9/13/2019,1,1,0,10002920,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,0
72416568,A,43654,F,N,23,F,Clinical Research Assistant B,420074,Clinical Research Assistant B,1,SS,NA,30.77,NA,7/17/2019,7/23/2019,1/0/1900,0,NA,6,38871743,UP.STAF,UNIV,DIRECTOR D,2
71361501,A,43738,P,N,25,F,Administrative Assistant B,525625,Administrative Assistant B,1,SS,NA,100,#N/A,10/3/2019,10/11/2019,10/22/2019,1,19,8,30979485,UP.STAF,UNIV,COORDINATOR B,2
38222632,A,43759,F,N,53,F,Clinical Research Assistant B,420074,Clinical Research Assistant B,1,SS,NA,100,NA,10/26/2019,10/29/2019,11/8/2019,1,13,3,13815810,UP.STAF,DUAL,MANAGER RESEARCH PROJECT,0
76682078,A,43374,F,N,27,F,Clinical Research Assistant B,420074,Clinical Research Assistant B,1,SS,NA,100,NA,11/14/2018,11/15/2018,11/26/2018,1,12,1,21489705,UP.STAF,UNIV,RESEARCH COORDINATOR SENI,1
58286112,A,43703,F,N,22,F,Administrative Coordinator,525458,Administrative Coordinator,1,SS,NA,100,NA,8/27/2019,8/28/2019,9/10/2019,1,14,1,10217595,UP.FAC,DUAL,PROFESSOR,0
61203730,A,43578,P,N,24,F,Clinical Research Assistant A,420068,Clinical Research Assistant A,1,SS,NA,100,#N/A,5/8/2019,5/8/2019,5/20/2019,1,12,0,84844441,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,0
41913815,A,43586,F,N,29,F,Administrative Coordinator,525458,Administrative Coordinator,1,SS,NA,100,NA,5/3/2019,5/3/2019,5/3/2019,1,0,0,65484215,UP.STAF,UNIV,EXECUTIVE ASSISTANT A,2
17479716,A,43759,F,N,23,F,Clinical Research Assistant B,420074,Clinical Research Assistant B,1,SS,NA,100,NA,10/22/2019,10/29/2019,10/30/2019,1,8,7,10127448,UP.STAF,UNIV,DIRECTOR E,0
71534439,A,43570,F,N,34,F,Administrative Coordinator,525458,Administrative Coordinator,1,SS,NA,100,NA,4/16/2019,4/16/2019,4/16/2019,1,0,0,10226309,HS.EMP,DUAL,Dir Division Administration,0
63295010,A,43577,F,N,50,M,Clinical Research Assistant A,420068,Clinical Research Assistant A,1,SS,NA,100,NA,4/24/2019,4/26/2019,5/7/2019,1,13,2,72636052,UP.FAC,UNIV,INSTRUCTOR,0
15643436,A,43647,F,N,21,F,Clinical Research Assistant A,420068,Clinical Research Assistant A,1,SS,NA,0,NA,10/21/2019,NA,1/0/1900,0,NA,NA,77282426,UP.STAF,DUAL,MANAGER RESEARCH PROJECT,2
30532024,A,43472,F,N,25,F,Administrative Coordinator,525458,Administrative Coordinator,1,SS,NA,0,NA,1/8/2019,NA,1/0/1900,0,NA,NA,50678953,UP.STAF,UNIV,DIRECTOR D,0
47281483,A,43619,F,N,25,F,Research Administrative Coordinator,525689,Research Administrative Coordinator,1,SS,NA,100,NA,6/4/2019,6/6/2019,6/17/2019,1,13,2,10276723,UP.STAF,UNIV,ASSOCIATE DIRECTOR E,2
27972870,A,43670,F,N,23,F,Clinical Research Assistant B,420074,Clinical Research Assistant B,1,SS,NA,0,NA,8/7/2019,NA,1/0/1900,0,NA,NA,66657138,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,2
46181811,A,43353,F,N,23,F,"Technician, Research Laboratory C",420070,"Technician, Research Laboratory C",1,SS,NA,0,NA,8/30/2019,NA,1/0/1900,0,NA,NA,10000923,UP.FAC,UNIV,RESEARCH ASSOCIATE PROFES,0
23795256,A,43738,F,N,36,F,Financial Administrative Coordinator,525384,Financial Administrative Coordinator,1,SS,NA,100,NA,10/1/2019,10/2/2019,10/13/2019,1,12,1,44008217,UP.STAF,DUAL,COORDINATOR B,1
31769328,A,43571,F,N,23,F,Administrative Coordinator,525458,Administrative Coordinator,1,SS,NA,100,NA,4/14/2019,4/17/2019,4/17/2019,1,3,3,87831284,UP.STAF,DUAL,"DIRECTOR, FISCAL OPERATIO",0
43004182,A,43654,F,N,25,F,"Technician, Research Laboratory C",420070,"Technician, Research Laboratory C",1,SS,NA,100,NA,7/21/2019,7/22/2019,7/23/2019,1,2,1,22734052,UP.FAC,DUAL,PROFESSOR,0
40183281,A,43423,F,N,58,F,Administrative Assistant B,525625,Administrative Assistant B,1,SS,NA,100,NA,11/21/2018,12/20/2018,3/27/2019,1,126,29,74632520,UP.STAF,UNIV,"MANAGER, ADMINISTRATION A",2
66583294,A,43630,F,N,25,F,"Technician, Psychology",420085,"Technician, Psychology",1,SS,NA,100,NA,6/16/2019,6/17/2019,6/24/2019,1,8,1,10131803,UP.STAF,DUAL,CLINICAL RESEARCH COORDIN,1
37262187,A,43703,F,N,27,F,Research Administrative Assistant,525629,Research Administrative Assistant,1,SS,NA,0,NA,10/3/2019,NA,1/0/1900,0,NA,NA,89238237,UP.STAF,DUAL,"RESEARCH INVESTIGATOR, SE",0
23963929,A,43738,F,N,24,F,"Technician, Cagewash B",420181,"Technician, Cagewash B",1,SS,NA,100,NA,10/1/2019,11/14/2019,11/18/2019,1,48,44,86193809,UP.STAF,UNIV,ASSOCIATE DIRECTOR D,0
57602213,A,43430,F,N,26,M,"Technician, Cagewash B",420181,"Technician, Cagewash B",1,SS,NA,100,NA,11/27/2018,12/14/2018,1/8/2019,1,42,17,86193809,UP.STAF,UNIV,ASSOCIATE DIRECTOR D,0
22492149,A,43633,F,N,27,M,Administrative Assistant B,525625,Administrative Assistant B,1,SS,NA,100,NA,6/18/2019,6/19/2019,6/20/2019,1,2,1,10115308,UP.STAF,NA,EXECUTIVE ASSISTANT A,2
60001047,A,43467,F,N,47,M,Clinical Research Assistant B,420074,Clinical Research Assistant B,1,SS,NA,100,NA,1/3/2019,1/8/2019,1/18/2019,1,15,5,13815810,UP.STAF,DUAL,MANAGER RESEARCH PROJECT,0
46062067,A,43773,F,N,22,F,Clinical Research Assistant B,420074,Clinical Research Assistant B,1,SS,NA,100,NA,11/5/2019,11/12/2019,11/12/2019,1,7,7,66657138,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,2
20311561,A,43418,F,N,28,M,Clinical Research Assistant B,420074,Clinical Research Assistant B,1,SS,NA,100,NA,11/16/2018,11/20/2018,11/28/2018,1,12,4,80405309,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,2
52960123,A,43598,F,N,31,F,Administrative Coordinator,525458,Administrative Coordinator,1,SS,NA,100,NA,5/14/2019,5/14/2019,5/14/2019,1,0,0,10202516,UP.STAF,NA,BUSINESS ADMINISTRATOR B,1
67166479,A,43487,F,N,22,M,Services Assistant C,525428,Services Assistant C,1,SS,NA,100,NA,1/23/2019,2/5/2019,2/12/2019,1,20,13,69757271,UP.STAF,UNIV,SUPERVISOR C,2
28023780,A,43416,F,N,23,F,Clinical Research Assistant B,420074,Clinical Research Assistant B,1,SS,NA,100,NA,11/14/2018,11/14/2018,11/30/2018,1,16,0,18067359,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,2
46181524,A,43718,F,N,23,F,Administrative Coordinator,525458,Administrative Coordinator,1,SS,NA,100,NA,9/11/2019,9/12/2019,9/13/2019,1,2,1,10021329,UP.STAF,DUAL,MANAGER D,2
66431720,A,43467,F,N,25,F,Financial Administrative Coordinator,525384,Financial Administrative Coordinator,1,SS,NA,100,NA,1/3/2019,1/10/2019,1/11/2019,1,8,7,34184023,UP.STAF,UNIV,"MANAGER, ADMINISTRATION A",0
70665113,A,43507,F,N,26,F,"Technician, Research Laboratory C",420070,"Technician, Research Laboratory C",1,SS,NA,100,NA,2/12/2019,2/13/2019,2/19/2019,1,7,1,75371459,UP.FAC,UNIV,RESEARCH ASSOCIATE PROFES,0
88836867,A,43731,F,N,26,F,Social Media Coordinator,525354,Social Media Coordinator,1,SS,NA,100,NA,9/24/2019,9/25/2019,10/21/2019,1,27,1,82919910,UP.STAF,DUAL,DIRECTOR C,0
73056715,A,43711,F,N,23,F,Administrative Assistant B,525625,Administrative Assistant B,1,SS,NA,76.92,NA,9/8/2019,10/4/2019,1/0/1900,0,NA,26,78662958,UP.STAF,UNIV,MANAGER C,0
80714468,A,43704,F,N,22,F,Clinical Research Assistant A,420068,Clinical Research Assistant A,1,SS,NA,100,NA,9/13/2019,9/16/2019,9/16/2019,1,3,3,10117353,HS.EMP,UNIV,Physicians Asst Research,0
44346195,A,43598,F,N,47,F,Administrative Coordinator,525458,Administrative Coordinator,1,SS,NA,100,NA,5/15/2019,5/23/2019,5/29/2019,1,14,8,10080850,HS.EMP,DUAL,Division Administrator,0
20396782,A,43605,F,N,34,M,Services Assistant D,525434,Services Assistant D,1,SS,NA,100,NA,5/21/2019,5/31/2019,6/5/2019,1,15,10,69757271,UP.STAF,UNIV,SUPERVISOR C,2
43549089,A,43493,F,N,23,M,"Technician, Research Laboratory C",420070,"Technician, Research Laboratory C",1,SS,NA,7.69,NA,1/22/2019,1/30/2019,1/0/1900,0,NA,8,40025733,UP.FAC,UNIV,POSTDOCTORAL RESEARCHER,0
75642010,A,43626,F,N,22,F,Clinical Research Assistant B,420074,Clinical Research Assistant B,1,SS,NA,100,NA,6/11/2019,6/19/2019,6/21/2019,1,10,8,59964576,UP.STAF,UNIV,"SUPERVISOR, CLINICAL RESE",2
48875549,A,43497,F,N,25,F,Clinical Research Assistant A,420068,Clinical Research Assistant A,1,SS,NA,100,NA,2/5/2019,2/6/2019,2/21/2019,1,16,1,10193638,UP.STAF,DUAL,MANAGER RESEARCH PROJECT,1
76020355,A,43654,F,N,33,F,Clerk A,515170,Clerk A,1,SS,NA,100,NA,7/17/2019,7/29/2019,7/29/2019,1,12,12,59568217,UP.FAC,DUAL,"ASSOCIATE PROFESSOR, CLIN",0
10148601,A,43444,F,N,35,F,Administrative Assistant A,525620,Administrative Assistant A,1,SS,NA,0,NA,1/11/2019,NA,1/0/1900,0,NA,NA,82919910,UP.STAF,DUAL,DIRECTOR C,0
24447381,A,43598,F,N,23,F,Administrative Coordinator,525458,Administrative Coordinator,1,SS,NA,100,NA,5/14/2019,5/17/2019,5/17/2019,1,3,3,60018872,UP.STAF,UNIV,COORDINATOR B,1
72494999,A,43787,F,N,30,F,Laboratory Resources Coordinator,315342,Laboratory Resources Coordinator,1,SS,F-1,100,NA,11/19/2019,11/21/2019,11/22/2019,1,3,2,20943814,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,2
31595391,A,43724,F,N,24,M,Clinical Research Assistant B,420074,Clinical Research Assistant B,1,SS,NA,100,NA,9/19/2019,9/19/2019,9/25/2019,1,6,0,10193638,UP.STAF,DUAL,MANAGER RESEARCH PROJECT,1
75648427,A,43717,F,N,23,F,Administrative Assistant A,525620,Administrative Assistant A,1,SS,NA,100,NA,9/21/2019,9/20/2019,10/16/2019,1,25,-1,70831836,HS.EMP,DUAL,Division Administrator,0
81819084,A,43402,F,N,23,M,Administrative Coordinator,525458,Administrative Coordinator,1,SS,NA,100,NA,11/14/2018,11/15/2018,12/3/2018,1,19,1,78186283,UP.STAF,UNIV,ASSOCIATE DIRECTOR C,1
27653861,A,43654,F,N,22,F,Research Administrative Assistant,525629,Research Administrative Assistant,1,SS,NA,0,NA,7/11/2019,NA,1/0/1900,0,NA,NA,22320129,UP.FAC,DUAL,"ASSISTANT PROFESSOR, CLIN",0
55672254,A,43626,F,N,22,F,Clinical Research Assistant B,420074,Clinical Research Assistant B,1,SS,NA,7.69,NA,6/11/2019,6/19/2019,1/0/1900,0,NA,8,66657138,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,2
10016818,A,43381,F,N,59,F,Administrative Assistant A,525620,Administrative Assistant A,1,SS,LPR,100,NA,11/14/2018,11/14/2018,12/7/2018,1,23,0,43476099,UP.STAF,UNIV,RESEARCH COORDINATOR SENI,0
40472450,A,43773,F,N,22,F,Clinical Research Assistant B,420074,Clinical Research Assistant B,1,SS,NA,100,NA,11/8/2019,11/12/2019,11/12/2019,1,4,4,66657138,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,2
79247216,A,43402,F,N,25,F,"Technician, Research Laboratory C",420070,"Technician, Research Laboratory C",1,SS,NA,100,NA,11/14/2018,11/15/2018,11/29/2018,1,15,1,20926366,UP.FAC,UNIV,ASSOCIATE PROFESSOR,0
53061309,A,43717,F,N,26,M,Clinical Research Assistant B,420074,Clinical Research Assistant B,1,SS,NA,0,NA,9/25/2019,NA,1/0/1900,0,NA,NA,87287782,UP.FAC,UNIV,"ASSISTANT PROFESSOR, CLIN",0
37006782,A,43766,F,N,23,M,"Technician, Cagewash B",420181,"Technician, Cagewash B",1,SS,NA,23.08,NA,10/29/2019,11/18/2019,1/0/1900,0,NA,20,86193809,UP.STAF,UNIV,ASSOCIATE DIRECTOR D,0
21599590,A,43711,F,N,27,M,"Technician, Animal Laboratory",420167,"Technician, Animal Laboratory",1,SS,NA,0,NA,9/5/2019,NA,1/0/1900,0,NA,NA,69805341,UP.STAF,UNIV,DIRECTOR D,0
54653091,A,43622,F,N,26,F,"Technician, Animal Laboratory",420167,"Technician, Animal Laboratory",1,SS,NA,0,NA,6/7/2019,NA,1/0/1900,0,NA,NA,69805341,UP.STAF,UNIV,DIRECTOR D,0
