Penn_ID_prsn,Emp_Status,Emp_ Status_Date,Full_Part_Time,Exempt_Status,Emp_Age,Emp_Gender,Primary_Position_Name,Primary_Job_Profile_ID,Primary_Job_Profile_Name,Salary_Code,Personnel_Class,Visa_Type,NSO_completion_percent,Supervisory_status,Assignment_Date,Completion_Date,NSO_Complete_Code,number_of_weeks,Manager_Penn_Id,SUP_Employee_Type,Supervisor_Domains,SUP_Job_Code_Description,SUP_Learning
42392333,A,6/3/2019,F,E,46,M,"Research Investigator, Senior",320090,"Research Investigator, Senior",2,AP,NA,100,NA,6/4/2019,6/10/2019,1,0.86,43073611,UP.FAC,UNIV,ASSISTANT PROFESSOR,0
87318381,A,7/22/2019,F,E,28,F,Clinical Research Coordinator B,320088,Clinical Research Coordinator B,2,AP,NA,69.23,NA,7/25/2019,1/0/1900,0,-6238.71,10192072,UP.FAC,UNIV,RESEARCH ASSOCIATE PROFES,0
50421154,A,5/28/2019,F,E,24,M,Research Specialist B,320020,Research Specialist B,1,AP,NA,61.54,NA,5/30/2019,1/0/1900,0,-6230.71,10089939,UP.FAC,UNIV,PROFESSOR,0
48866793,A,11/1/2018,F,E,26,F,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,NA,100,NA,11/14/2018,11/26/2018,1,1.71,85123776,UP.FAC,UNIV,"ASSISTANT PROFESSOR, CLIN",0
80714468,A,8/27/2019,F,N,22,F,Clinical Research Assistant A,420068,Clinical Research Assistant A,1,SS,NA,100,NA,9/13/2019,9/16/2019,1,0.43,10117353,HS.EMP,UNIV,Physicians Asst Research,0
28918947,A,6/12/2019,F,E,28,F,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,6/13/2019,6/14/2019,1,0.14,10142159,UP.FAC,DUAL,ASSISTANT PROFESSOR,0
49158138,A,11/27/2018,F,E,23,F,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,NA,100,UNIV,11/28/2018,11/30/2018,1,0.29,10071750,UP.FAC,DUAL,"ASSOCIATE PROFESSOR, CLIN",0
59027027,A,10/14/2019,F,E,24,F,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,10/15/2019,10/21/2019,1,0.86,10130325,UP.STAF,UNIV,"RESEARCH INVESTIGATOR, SE",1
44346195,A,5/13/2019,F,N,47,F,Administrative Coordinator,525458,Administrative Coordinator,1,SS,NA,100,NA,5/15/2019,5/29/2019,1,2,10080850,HS.EMP,DUAL,Division Administrator,0
50604475,A,9/17/2019,F,E,23,M,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,NA,100,NA,9/19/2019,9/19/2019,1,0,10037243,UP.FAC,DUAL,PROFESSOR,0
59360261,A,5/3/2019,F,E,22,F,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,NA,0,NA,8/20/2019,1/0/1900,0,-6242.43,74816448,UP.STAF,DUAL,MANAGER RESEARCH PROJECT,2
19327938,A,4/26/2019,F,E,37,M,Research Specialist D,320035,Research Specialist D,2,AP,H-1B,100,NA,4/27/2019,4/30/2019,1,0.43,30271646,UP.STAF,DUAL,DIRECTOR E,2
55246901,A,9/24/2018,F,E,24,F,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,NA,0,NA,11/14/2018,1/0/1900,0,-6202.57,47601457,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,2
62192124,A,8/19/2019,F,E,23,F,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,8/20/2019,9/9/2019,1,2.86,38169857,UP.FAC,DUAL,ASSISTANT PROFESSOR,0
20396782,A,5/20/2019,F,N,34,M,Services Assistant D,525434,Services Assistant D,1,SS,NA,100,NA,5/21/2019,6/5/2019,1,2.14,69757271,UP.STAF,UNIV,SUPERVISOR C,2
66790111,A,6/1/2019,F,E,28,F,Clinical Research Coordinator B,320088,Clinical Research Coordinator B,1,AP,NA,100,NA,6/4/2019,6/18/2019,1,2,10216988,UP.STAF,UNIV,"SUPERVISOR, CLINICAL RESE",2
86111776,A,7/1/2019,F,E,23,F,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,NA,100,NA,7/3/2019,10/16/2019,1,15,83743449,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,0
68531528,A,2/25/2019,F,E,29,F,Associate Director D,120417,Associate Director D,2,AP,NA,100,NA,2/26/2019,3/4/2019,1,0.86,10037371,UP.FAC,UNIV,PROFESSOR,0
30283536,A,10/29/2018,F,E,23,M,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,11/14/2018,12/6/2018,1,3.14,10003245,UP.FAC,DUAL,PROFESSOR,0
74821312,A,3/11/2019,F,E,30,F,Statistical Analyst A,340430,Statistical Analyst A,2,AP,NA,100,NA,3/12/2019,3/15/2019,1,0.43,83705295,UP.STAF,UNIV,ASSOCIATE DIRECTOR E,0
28375155,A,11/1/2018,F,E,23,M,Research Coordinator Senior,320085,Research Coordinator Senior,1,AP,NA,7.69,NA,6/7/2019,1/0/1900,0,-6231.86,39819580,UP.STAF,UNIV,BIOSTATISTICIAN,1
43549089,A,1/28/2019,F,N,23,M,"Technician, Research Laboratory C",420070,"Technician, Research Laboratory C",1,SS,NA,7.69,NA,1/22/2019,1/0/1900,0,-6212.43,40025733,UP.FAC,UNIV,POSTDOCTORAL RESEARCHER,0
12874565,A,11/1/2019,F,E,25,M,Clinical Research Coordinator B,320088,Clinical Research Coordinator B,2,AP,NA,100,NA,11/4/2019,11/7/2019,1,0.43,10125420,UP.FAC,UPHS,"FACULTY, PENDING",0
69103739,A,11/13/2019,F,E,43,F,Coordinator B,399115,Coordinator B,2,AP,NA,100,NA,11/14/2019,11/15/2019,1,0.14,10123946,UP.STAF,UNIV,ASSOCIATE DIRECTOR D,1
75642010,A,6/10/2019,F,N,22,F,Clinical Research Assistant B,420074,Clinical Research Assistant B,1,SS,NA,100,NA,6/11/2019,6/21/2019,1,1.43,59964576,UP.STAF,UNIV,"SUPERVISOR, CLINICAL RESE",2
60231180,A,10/1/2018,F,N,25,M,Programmer Junior,340124,Programmer Junior,2,SS,H-1B,0,NA,11/14/2018,1/0/1900,0,-6202.57,68097020,UP.STAF,NA,"RESEARCH INVESTIGATOR, SE",0
42321177,A,10/19/2018,F,E,25,M,Research Specialist A,320015,Research Specialist A,1,AP,H-1B,30.77,NA,11/14/2018,1/0/1900,0,-6202.57,10016203,UP.FAC,DUAL,ASSOCIATE PROFESSOR,0
24475339,A,11/18/2019,F,E,23,F,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,NA,7.69,NA,11/19/2019,1/0/1900,0,-6255.43,77763130,UP.FAC,UNIV,RESEARCH ASSISTANT PROFES,0
68534135,A,10/22/2018,F,E,30,F,"Research Investigator, Senior",320090,"Research Investigator, Senior",3,AP,NA,100,DUAL,11/14/2018,12/17/2018,1,4.71,10010053,UP.FAC,NA,ACADEMIC CLINICIAN PROFES,0
41735602,A,9/18/2019,F,E,24,F,Resource Technologist A,320100,Resource Technologist A,1,AP,NA,15.38,NA,9/19/2019,1/0/1900,0,-6246.71,36495010,UP.STAF,DUAL,MANAGER RESEARCH PROJECT,1
71293546,A,10/21/2019,P,NA,20,,Clinical Research Assistant A,420068,Clinical Research Assistant A,NA,SS,NA,0,#N/A,10/25/2019,1/0/1900,0,-6251.86,21752512,UP.STAF,UNIV,CLINICAL RESEARCH COORDIN,0
48875549,A,2/1/2019,F,N,25,F,Clinical Research Assistant A,420068,Clinical Research Assistant A,1,SS,NA,100,NA,2/5/2019,2/21/2019,1,2.29,10193638,UP.STAF,DUAL,MANAGER RESEARCH PROJECT,1
32227705,A,1/10/2019,F,E,23,M,Research Specialist A,320015,Research Specialist A,1,AP,NA,0,NA,1/11/2019,1/0/1900,0,-6210.86,10210081,UP.FAC,UNIV,ASSISTANT PROFESSOR,0
66204757,A,7/8/2019,F,E,22,M,Research Specialist B,320020,Research Specialist B,1,AP,NA,100,NA,9/21/2019,10/14/2019,1,3.29,17918349,UP.STAF,DUAL,MANAGER RESEARCH PROJECT,2
76020355,A,7/8/2019,F,N,33,F,Clerk A,515170,Clerk A,1,SS,NA,100,NA,7/17/2019,7/29/2019,1,1.71,59568217,UP.FAC,DUAL,"ASSOCIATE PROFESSOR, CLIN",0
44842508,A,11/1/2019,F,E,23,F,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,11/13/2019,11/15/2019,1,0.29,10002897,UP.FAC,UNIV,PROFESSOR,0
10148601,A,12/10/2018,F,N,35,F,Administrative Assistant A,525620,Administrative Assistant A,1,SS,NA,0,NA,1/11/2019,1/0/1900,0,-6210.86,82919910,UP.STAF,DUAL,DIRECTOR C,0
10260146,A,5/6/2019,F,E,38,M,Accountant/Financial Analyst,355016,Accountant/Financial Analyst,2,AP,NA,100,NA,5/8/2019,5/28/2019,1,2.86,24534572,UP.STAF,UNIV,ADMINISTRATIVE AND FINANC,0
11481087,A,4/8/2019,F,E,35,M,Manager D,130202,Manager D,3,AP,NA,100,NA,4/9/2019,4/16/2019,1,1,67566083,UP.STAF,DUAL,DIRECTOR D,1
24447381,A,5/13/2019,F,N,23,F,Administrative Coordinator,525458,Administrative Coordinator,1,SS,NA,100,NA,5/14/2019,5/17/2019,1,0.43,60018872,UP.STAF,UNIV,COORDINATOR B,1
78656904,A,5/31/2019,F,E,24,F,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,6/1/2019,6/10/2019,1,1.29,10001215,UP.FAC,DUAL,PROFESSOR,0
72494999,A,11/18/2019,F,N,30,F,Laboratory Resources Coordinator,315342,Laboratory Resources Coordinator,1,SS,F-1,100,NA,11/19/2019,11/22/2019,1,0.43,20943814,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,2
31595391,A,9/16/2019,F,N,24,M,Clinical Research Assistant B,420074,Clinical Research Assistant B,1,SS,NA,100,NA,9/19/2019,9/25/2019,1,0.86,10193638,UP.STAF,DUAL,MANAGER RESEARCH PROJECT,1
73994891,A,1/14/2019,F,E,30,F,Coordinator B,399115,Coordinator B,2,AP,NA,100,NA,1/15/2019,1/16/2019,1,0.14,10163994,UP.STAF,UNIV,DIRECTOR B,1
75648427,A,9/9/2019,F,N,23,F,Administrative Assistant A,525620,Administrative Assistant A,1,SS,NA,100,NA,9/21/2019,10/16/2019,1,3.57,70831836,HS.EMP,DUAL,Division Administrator,0
62523574,A,11/13/2019,F,E,45,F,Research Specialist C,320030,Research Specialist C,2,AP,TN,0,NA,11/14/2019,1/0/1900,0,-6254.71,52455243,UP.FAC,UNIV,ASSOCIATE PROFESSOR,0
81819084,A,10/29/2018,F,N,23,M,Administrative Coordinator,525458,Administrative Coordinator,1,SS,NA,100,NA,11/14/2018,12/3/2018,1,2.71,78186283,UP.STAF,UNIV,ASSOCIATE DIRECTOR C,1
43108883,A,10/29/2018,F,E,31,M,Business Administrator B,130390,Business Administrator B,2,AP,NA,100,NA,11/14/2018,11/27/2018,1,1.86,15977990,#N/A,#N/A,#N/A,0
27653861,A,7/8/2019,F,N,22,F,Research Administrative Assistant,525629,Research Administrative Assistant,1,SS,NA,0,NA,7/11/2019,1/0/1900,0,-6236.71,22320129,UP.FAC,DUAL,"ASSISTANT PROFESSOR, CLIN",0
41652922,A,11/4/2019,F,E,24,M,Financial Analyst,355013,Financial Analyst,2,AP,NA,100,NA,11/5/2019,11/20/2019,1,2.14,25718905,UP.STAF,UNIV,"DIRECTOR, ADMINISTRATIVE",0
19124833,A,9/16/2019,F,E,43,M,Accountant/Financial Analyst,355016,Accountant/Financial Analyst,2,AP,NA,38.46,NA,9/19/2019,1/0/1900,0,-6246.71,25689431,#N/A,#N/A,#N/A,2
55672254,A,6/10/2019,F,N,22,F,Clinical Research Assistant B,420074,Clinical Research Assistant B,1,SS,NA,7.69,NA,6/11/2019,1/0/1900,0,-6232.43,66657138,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,2
71663552,A,7/8/2019,F,E,22,M,Clinical Research Coordinator B,320088,Clinical Research Coordinator B,1,AP,NA,100,NA,7/24/2019,7/30/2019,1,0.86,10037363,UP.FAC,DUAL,PROFESSOR,0
46824313,A,9/24/2018,F,E,29,F,Manager Research Project A,120860,Manager Research Project A,2,AP,NA,100,NA,11/14/2018,11/29/2018,1,2.14,17058576,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,1
69394041,A,9/13/2018,F,E,24,F,Counseling Psychologist B,365365,Counseling Psychologist B,2,AP,NA,0,NA,11/14/2018,1/0/1900,0,-6202.57,10090533,UP.STAF,UNIV,COUNSELING PSYCHOLOGIST C,1
10016818,A,10/8/2018,F,N,59,F,Administrative Assistant A,525620,Administrative Assistant A,1,SS,LPR,100,NA,11/14/2018,12/7/2018,1,3.29,43476099,UP.STAF,UNIV,RESEARCH COORDINATOR SENI,0
48996609,A,9/3/2019,F,E,62,F,Research Specialist C,320030,Research Specialist C,2,AP,NA,100,NA,9/21/2019,10/17/2019,1,3.71,85502273,UP.STAF,UNIV,"RESEARCH INVESTIGATOR, SE",0
43432887,A,9/3/2019,F,E,41,M,"Research Investigator, Senior",320090,"Research Investigator, Senior",4,AP,NA,100,NA,9/4/2019,9/7/2019,1,0.43,10183843,UP.STAF,DUAL,DIRECTOR C,2
25231343,A,5/20/2019,F,E,27,M,Research Specialist B,320020,Research Specialist B,1,AP,NA,100,NA,5/21/2019,5/22/2019,1,0.14,52331326,UP.FAC,UNIV,RESEARCH PROFESSOR,0
56258887,A,12/13/2018,F,E,41,F,Penn Medicine Clinician,110193,Penn Medicine Clinician,4,AP,NA,100,NA,1/3/2019,4/6/2019,1,13.29,12924995,HS.EMP,DUAL,Mgr Administration and Finance,0
10267987,A,1/7/2019,F,E,38,M,"Research Investigator, Senior",320090,"Research Investigator, Senior",3,AP,NA,100,NA,1/8/2019,1/24/2019,1,2.29,10129526,UP.FAC,UNIV,RESEARCH ASSOCIATE PROFES,0
58078906,A,10/15/2019,F,E,50,F,Coordinator B,399115,Coordinator B,2,AP,NA,100,NA,11/2/2019,11/12/2019,1,1.43,36442277,UP.FAC,UNIV,ACADEMIC CLINICIAN ASSIST,0
40472450,A,11/4/2019,F,N,22,F,Clinical Research Assistant B,420074,Clinical Research Assistant B,1,SS,NA,100,NA,11/8/2019,11/12/2019,1,0.57,66657138,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,2
89468730,A,6/6/2019,F,E,30,F,Manager Research Project B,120859,Manager Research Project B,2,AP,NA,100,NA,6/8/2019,6/11/2019,1,0.43,10218942,UP.STAF,DUAL,ASSOCIATE DIRECTOR E,1
88131481,A,6/1/2019,F,E,27,F,Clinical Research Coordinator B,320088,Clinical Research Coordinator B,1,AP,NA,100,NA,6/6/2019,6/14/2019,1,1.14,62547253,UP.STAF,DUAL,MANAGER RESEARCH PROJECT,2
15429082,A,2/25/2019,F,E,25,F,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,7/27/2019,10/31/2019,1,13.71,10026975,UP.FAC,UNIV,"PROFESSOR, CLINICIAN-EDUC",0
41333981,A,1/2/2019,F,E,51,M,"Research Investigator, Senior",320090,"Research Investigator, Senior",3,AP,NA,100,NA,1/3/2019,1/7/2019,1,0.57,51351691,UP.STAF,UNIV,DIRECTOR E,0
14074876,A,1/22/2019,F,E,24,F,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,NA,100,NA,1/24/2019,1/28/2019,1,0.57,50429142,UP.FAC,UNIV,"ASSISTANT PROFESSOR, CLIN",0
16774753,A,9/3/2019,F,E,43,F,Director D,120390,Director D,4,AP,NA,100,NA,8/16/2019,9/17/2019,1,4.57,10018888,UP.STAF,UNIV,DIRECTOR E,1
79247216,A,10/29/2018,F,N,25,F,"Technician, Research Laboratory C",420070,"Technician, Research Laboratory C",1,SS,NA,100,NA,11/14/2018,11/29/2018,1,2.14,20926366,UP.FAC,UNIV,ASSOCIATE PROFESSOR,0
47754313,A,11/5/2018,F,E,39,F,Grants Manager B,355803,Grants Manager B,3,AP,NA,100,NA,11/14/2018,11/19/2018,1,0.71,10172567,UP.STAF,UNIV,ADMINISTRATIVE AND FINANC,2
53061309,A,9/9/2019,F,N,26,M,Clinical Research Assistant B,420074,Clinical Research Assistant B,1,SS,NA,0,NA,9/25/2019,1/0/1900,0,-6247.57,87287782,UP.FAC,UNIV,"ASSISTANT PROFESSOR, CLIN",0
19513569,A,7/1/2019,F,E,27,F,Clinical Research Coordinator C,320092,Clinical Research Coordinator C,2,AP,NA,100,NA,7/11/2019,7/15/2019,1,0.57,10280586,UP.STAF,NA,MANAGER E,1
45466904,A,7/1/2019,F,E,29,F,Associate Director E,120409,Associate Director E,4,AP,NA,7.69,NA,7/10/2019,1/0/1900,0,-6236.57,37923847,UP.STAF,UNIV,DIRECTOR D,0
37006782,A,10/28/2019,F,N,23,M,"Technician, Cagewash B",420181,"Technician, Cagewash B",1,SS,NA,23.08,NA,10/29/2019,1/0/1900,0,-6252.43,86193809,UP.STAF,UNIV,ASSOCIATE DIRECTOR D,0
80328087,A,3/1/2019,F,E,29,M,Data Analyst C,340106,Data Analyst C,2,AP,NA,100,NA,3/2/2019,3/7/2019,1,0.71,16015261,UP.STAF,UNIV,INFORMATION TECHNOLOGY MA,2
87442554,A,9/23/2019,F,E,28,M,Research Specialist B,320020,Research Specialist B,1,AP,NA,76.92,NA,10/1/2019,1/0/1900,0,-6248.43,46523884,UP.FAC,UNIV,ASSISTANT PROFESSOR,0
21599590,A,9/3/2019,F,N,27,M,"Technician, Animal Laboratory",420167,"Technician, Animal Laboratory",1,SS,NA,0,NA,9/5/2019,1/0/1900,0,-6244.71,69805341,UP.STAF,UNIV,DIRECTOR D,0
32534401,A,8/19/2019,F,N,30,F,Administrative Coordinator,525458,Administrative Coordinator,2,SS,NA,0,NA,8/21/2019,1/0/1900,0,-6242.57,10244434,UP.STAF,UNIV,"DIRECTOR, FISCAL OPERATIO",0
13724786,A,1/2/2019,F,E,51,F,Director A,120388,Director A,2,AP,NA,100,NA,9/17/2019,10/15/2019,1,4,10032162,UP.FAC,UNIV,PROFESSOR,0
18035306,A,6/17/2019,F,E,26,F,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,NA,100,NA,6/18/2019,6/19/2019,1,0.14,10076312,UP.STAF,DUAL,MANAGER RESEARCH PROJECT,1
54653091,A,6/6/2019,F,N,26,F,"Technician, Animal Laboratory",420167,"Technician, Animal Laboratory",1,SS,NA,0,NA,6/7/2019,1/0/1900,0,-6231.86,69805341,UP.STAF,UNIV,DIRECTOR D,0
55319666,A,11/28/2016,F,N,37,F,"Coordinator, Program",525461,"Coordinator, Program",2,SS,NA,0,NA,9/30/2019,1/0/1900,0,-6248.29,58327328,UP.STAF,UNIV,MANAGER E,1
28311874,A,8/1/2019,F,N,23,F,Programmer Junior,340124,Programmer Junior,1,SS,NA,0,NA,8/9/2019,1/0/1900,0,-6240.86,10152864,UP.FAC,DUAL,RESEARCH ASSISTANT PROFES,0
18644933,A,11/8/2019,F,E,22,F,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,NA,100,NA,11/9/2019,11/11/2019,1,0.29,59706554,UP.FAC,UNIV,"ASSISTANT PROFESSOR, CLIN",0
46288253,A,5/28/2019,F,N,27,F,Research Administrative Coordinator,525689,Research Administrative Coordinator,1,SS,NA,100,NA,6/1/2019,6/28/2019,1,3.86,10100770,UP.STAF,UNIV,DIRECTOR D,0
20002673,A,5/1/2019,F,E,25,F,Grants Coordinator A,355800,Grants Coordinator A,1,AP,NA,100,NA,5/3/2019,5/9/2019,1,0.86,28326745,UP.STAF,UNIV,"MANAGER, ADMINISTRATION A",0
49032653,A,7/1/2019,F,E,23,F,Clinical Research Coordinator B,320088,Clinical Research Coordinator B,1,AP,NA,100,NA,7/13/2019,7/15/2019,1,0.29,23893704,UP.STAF,DUAL,CLINICAL RESEARCH COORDIN,0
48168809,A,8/12/2019,F,NA,24,F,Administrative Coordinator,525458,Administrative Coordinator,NA,SS,NA,100,NA,8/13/2019,9/11/2019,1,4.14,23358835,UP.STAF,UNIV,STAFF ASSISTANT C,1
47426031,A,7/1/2019,F,E,22,F,Research Coordinator,320077,Research Coordinator,1,AP,NA,100,NA,7/5/2019,7/15/2019,1,1.43,10228037,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,2
34661934,A,6/1/2019,F,E,23,M,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,6/4/2019,6/5/2019,1,0.14,10202607,UP.FAC,DUAL,PROFESSOR,0
35937212,A,9/16/2019,F,E,23,F,Coordinator B,399115,Coordinator B,1,AP,NA,0,NA,11/1/2019,1/0/1900,0,-6252.86,10032162,UP.FAC,UNIV,PROFESSOR,0
37511458,A,2/6/2019,F,E,46,F,Clinical Research Coordinator B,320088,Clinical Research Coordinator B,1,AP,NA,100,NA,2/9/2019,2/11/2019,1,0.29,10245401,UP.STAF,UNIV,DIRECTOR D,1
41635836,A,9/30/2019,F,E,24,F,Research Specialist B,320020,Research Specialist B,1,AP,NA,100,NA,10/1/2019,10/10/2019,1,1.29,10114288,UP.STAF,UNIV,ASSOCIATE DIRECTOR E,1
64205904,A,8/5/2019,F,E,29,F,Accountant/Financial Analyst,355016,Accountant/Financial Analyst,2,AP,NA,100,NA,8/7/2019,8/8/2019,1,0.14,10130990,UP.STAF,UNIV,BUSINESS MANAGER B,2
10038323,A,4/15/2019,F,E,61,F,Manager Research Project C,120858,Manager Research Project C,4,AP,NA,92.31,UNIV,4/16/2019,1/0/1900,0,-6224.43,69805341,UP.STAF,UNIV,DIRECTOR D,0
67211804,A,10/14/2019,F,E,56,M,Research Specialist B,320020,Research Specialist B,2,AP,LPR,100,NA,10/15/2019,10/19/2019,1,0.57,54072134,UP.FAC,DUAL,ASSISTANT PROFESSOR,0
52702449,A,6/26/2019,F,E,26,F,Clinical Research Coordinator B,320088,Clinical Research Coordinator B,1,AP,NA,0,NA,6/27/2019,1/0/1900,0,-6234.71,10036001,UP.FAC,UNIV,PROFESSOR,0
68025761,A,8/26/2019,F,E,47,M,Manager C,130200,Manager C,3,AP,NA,100,UNIV,8/28/2019,9/12/2019,1,2.14,10028707,UP.STAF,DUAL,DIRECTOR E,0
69000046,A,8/20/2019,F,E,45,F,Staff Assistant C,399035,Staff Assistant C,3,AP,NA,100,NA,8/23/2019,9/15/2019,1,3.29,10071842,UP.STAF,UNIV,DIRECTOR C,0
36434414,A,8/12/2019,F,E,24,F,Research Specialist A,320015,Research Specialist A,1,AP,F-1,100,NA,8/31/2019,9/23/2019,1,3.29,57682777,UP.FAC,UNIV,ASSISTANT PROFESSOR,0
17150692,A,12/3/2018,F,E,25,F,Statistical Analyst A,340430,Statistical Analyst A,2,AP,F-1,100,NA,12/4/2018,12/10/2018,1,0.86,83705295,UP.STAF,UNIV,ASSOCIATE DIRECTOR E,0
23200734,A,5/21/2019,F,E,22,F,Research Specialist A,320015,Research Specialist A,1,AP,NA,0,NA,7/27/2019,1/0/1900,0,-6239,10026975,UP.FAC,UNIV,"PROFESSOR, CLINICIAN-EDUC",0
20009418,A,7/1/2019,F,E,27,M,Medical Physicist Trainee,399033,Medical Physicist Trainee,2,AP,NA,100,NA,7/5/2019,7/6/2019,1,0.14,55430950,UP.FAC,UNIV,"ASSOCIATE PROFESSOR, CLIN",0
28475209,A,8/6/2019,F,E,54,M,Research Specialist D,320035,Research Specialist D,2,AP,NA,100,NA,10/22/2019,11/6/2019,1,2.14,10076032,UP.FAC,UNIV,PROFESSOR,0
35439006,A,10/15/2018,F,E,32,F,Research Specialist A,320015,Research Specialist A,1,AP,H-4,100,NA,10/22/2019,11/5/2019,1,2,63945172,UP.FAC,UNIV,"ASSISTANT PROFESSOR, CLIN",0
35576516,A,8/12/2019,F,E,30,M,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,NA,100,NA,8/13/2019,8/23/2019,1,1.43,10228037,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,2
64993891,A,8/28/2019,F,E,22,F,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,NA,100,NA,8/31/2019,9/9/2019,1,1.29,10245401,UP.STAF,UNIV,DIRECTOR D,1
68806304,A,5/20/2019,F,E,32,F,Grants Coordinator A,355800,Grants Coordinator A,1,AP,NA,69.23,NA,5/21/2019,1/0/1900,0,-6229.43,57111210,UP.STAF,DUAL,"MANAGER, ADMINISTRATION A",1
72574191,A,6/14/2019,F,E,23,M,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,6/18/2019,6/19/2019,1,0.14,38051322,UP.FAC,DUAL,ASSISTANT PROFESSOR,0
34729341,A,1/23/2019,F,E,35,F,Manager Research Project A,120860,Manager Research Project A,2,AP,F-1,7.69,NA,1/24/2019,1/0/1900,0,-6212.71,33655043,UP.FAC,UNIV,ASSISTANT PROFESSOR,0
23563528,A,9/1/2019,F,E,31,M,Associate Director D,120417,Associate Director D,3,AP,NA,100,NA,9/2/2019,9/13/2019,1,1.57,10194181,UP.STAF,UNIV,"DIRECTOR, FISCAL OPERATIO",2
13815810,A,5/13/2019,F,E,32,M,Manager Research Project B,120859,Manager Research Project B,2,AP,NA,100,DUAL,5/20/2019,7/24/2019,1,9.29,80571760,HS.EMP,DUAL,Dir Behavioral Health Services,0
16482733,A,8/12/2019,F,E,28,F,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,NA,100,NA,8/22/2019,8/27/2019,1,0.71,88312353,HS.EMP,DUAL,Dir Div Admin and Finance,0
74192964,A,7/1/2019,F,E,42,F,Research Specialist D,320035,Research Specialist D,2,AP,NA,100,NA,7/3/2019,7/16/2019,1,1.86,28455246,UP.FAC,UNIV,"FACULTY, PENDING",0
89529216,A,2/13/2019,F,E,33,M,Research Specialist C,320030,Research Specialist C,2,AP,NA,61.54,NA,2/14/2019,1/0/1900,0,-6215.71,70966294,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,0
10183163,A,10/7/2019,F,E,43,F,Business Administrator A,130380,Business Administrator A,2,AP,NA,100,NA,10/8/2019,10/16/2019,1,1.14,10166262,UP.STAF,DUAL,"MANAGER, ADMINISTRATION A",0
75042023,A,7/9/2019,F,E,44,F,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,NA,100,NA,7/19/2019,7/22/2019,1,0.43,75700400,UP.STAF,UNIV,CLINICAL RESEARCH COORDIN,0
30987700,A,7/1/2019,F,E,22,F,Research Specialist A,320015,Research Specialist A,1,AP,F-1,0,NA,7/5/2019,1/0/1900,0,-6235.86,12534388,UP.FAC,DUAL,ASSISTANT PROFESSOR,0
61718829,A,2/11/2019,F,E,23,M,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,2/14/2019,3/5/2019,1,2.71,10209886,UP.FAC,UNIV,RESEARCH ASSISTANT PROFES,0
53575934,A,6/10/2019,F,E,22,F,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,6/11/2019,6/17/2019,1,0.86,32482758,UP.FAC,UNIV,ASSISTANT PROFESSOR,0
67511094,A,5/13/2019,F,E,42,F,"Research Investigator, Senior",320090,"Research Investigator, Senior",3,AP,NA,100,NA,5/14/2019,5/16/2019,1,0.29,10110912,UP.STAF,UNIV,DIRECTOR D,1
44852936,A,8/1/2019,F,E,45,F,Director D,120390,Director D,4,AP,NA,30.77,NA,8/7/2019,1/0/1900,0,-6240.57,10134597,UP.STAF,UNIV,DIRECTOR E,0
77056350,A,1/7/2019,F,E,57,M,Associate General Counsel,370025,Associate General Counsel,4,AP,NA,100,UNIV,1/12/2019,2/18/2019,1,5.29,43869383,UP.STAF,UNIV,DIRECTOR F,0
